fT (L=5.5e-07) X,fT (L=5.5e-07) Y,fT (L=6.5e-07) X,fT (L=6.5e-07) Y,fT (L=7.5e-07) X,fT (L=7.5e-07) Y,fT (L=8.5e-07) X,fT (L=8.5e-07) Y,fT (L=9.5e-07) X,fT (L=9.5e-07) Y,fT (L=1.05e-06) X,fT (L=1.05e-06) Y,fT (L=1.15e-06) X,fT (L=1.15e-06) Y,fT (L=1.25e-06) X,fT (L=1.25e-06) Y,fT (L=1.35e-06) X,fT (L=1.35e-06) Y,fT (L=1.45e-06) X,fT (L=1.45e-06) Y,fT (L=1.55e-06) X,fT (L=1.55e-06) Y,fT (L=1.65e-06) X,fT (L=1.65e-06) Y,fT (L=1.75e-06) X,fT (L=1.75e-06) Y,fT (L=1.85e-06) X,fT (L=1.85e-06) Y,fT (L=1.95e-06) X,fT (L=1.95e-06) Y
1.556047614250502,16120797887.71135,1.600600555340695,12592902275.73313,1.631557666614409,10076886973.04135,1.653423695340888,8242795974.408085,1.671266094728645,6892322674.638165,1.686463517972883,5864421956.360592,1.699807742343253,5061053009.16837,1.715946643013627,4414570651.130928,1.733479629196263,3879342435.160444,1.748222546905131,3433246678.861531,1.760670724543725,3057872978.383654,1.771218369959999,2739284885.31909,1.78018229500479,2466781054.077628,1.787819214365368,2232038873.028874,1.794338641812745,2028511029.594243
1.46867732338707,16339760287.13562,1.510443162059964,12791838261.56823,1.53985236726281,10255282084.97899,1.56098120062949,8402386498.619423,1.578358535166479,7035912955.538374,1.593267043858209,5994447269.737463,1.606443141662871,5179520837.814806,1.622127819033335,4523472434.721792,1.639032110442544,3979860082.337315,1.653337293455896,3526019471.348117,1.665492606681262,3143539996.256457,1.675857400297815,2818460656.033153,1.684722048389858,2540042566.491055,1.692323148313486,2299919563.77072,1.698854853581063,2091499024.282148
1.388964673887733,16528203144.15304,1.428267927378571,12966455852.82424,1.456280648026267,10414020087.54696,1.476733784320284,8545989244.959066,1.493667740829709,7166224568.236518,1.508284619445493,6113267950.698093,1.521274474045506,5288416812.693227,1.536507328942024,4624046440.738385,1.552796578039176,4073040070.264452,1.566661184738435,3612308190.947491,1.578509913608988,3223459228.638052,1.588671142300072,2892524447.777661,1.597411489473591,2608742048.875206,1.604949281253838,2363714927.09365,1.611464574767384,2150815943.158744
1.315923092665253,16687095416.95521,1.353051171562572,13117642338.17071,1.379809607415104,10553868759.33064,1.399649798758253,8674245386.884581,1.41616864446861,7283792281.766649,1.430500526690525,6221329909.113452,1.443296744591877,5388112957.803782,1.458087408581217,4716599401.309363,1.473779860920472,4159130074.263533,1.487206667979316,3692311031.751553,1.498741116137307,3297788078.307086,1.508684125908214,2961600388.790681,1.517281030246546,2672976672.781179,1.524733615642256,2423500394.205568,1.531209052915864,2206519736.103174
1.248728329050106,16817277404.45412,1.283933645974213,13246153879.23545,1.309568904826379,10675484532.42817,1.328857722601975,8787707114.139217,1.344993386028384,7389081126.188907,1.359053210329379,6319024967.186732,1.371656121453072,5478939636.088362,1.386019313352814,4801407111.947966,1.401136415407193,4238355943.268373,1.414132483200673,3766211233.548033,1.425349751643482,3366674102.454954,1.435064848356903,3025806518.464733,1.443504078642831,2732840257.624579,1.450854298294295,2479350018.715728,1.457270935770756,2258668383.851762
1.186687521322658,16919482451.83376,1.220190223190706,13352634741.6723,1.244821412047801,10779425265.62738,1.263617535477592,8886845025.392912,1.27940343022023,7482490085.548049,1.293208113003363,6406692086.065879,1.305623445998622,5561185169.137513,1.319577302283971,4878712938.111731,1.334142587113463,4310919471.346156,1.346718156968067,3834174460.0523,1.357619104129584,3430252223.190548,1.367100599688899,3085251974.632338,1.375371975061642,2788420524.449831,1.382606640173876,2531333850.120461,1.388949352848364,2307317420.441217
1.129214748834444,16994353631.83687,1.161205734063441,13437633630.04837,1.184939733888558,10866162095.12758,1.203297803770117,8972055670.296139,1.218767233495234,7564356475.703363,1.232335902128789,6484619510.301474,1.244572984713838,5635096442.568782,1.258137763671943,4948727321.218682,1.272175971227728,4376997155.535528,1.284343568613552,3896347115.357222,1.294931945212414,3488642810.948831,1.304177348485862,3140034981.191439,1.312273995812291,2839797075.909665,1.319383214317502,2579515961.147508,1.325640088555436,2352518040.885609
1.075811610354729,17042462490.46953,1.106455601537967,13501621454.89778,1.129387312122347,10936093051.29985,1.147357222146567,9043671057.640724,1.162542240566715,7634962306.973935,1.175894905869995,6553048806.479643,1.187965276801566,5700881258.644237,1.201162356368414,5011628879.35386,1.214698744506633,4436740400.902122,1.226472455593242,3952855960.875041,1.23675419220455,3541950930.710644,1.245763531588049,3190241873.027702,1.25368125449308,2887040300.676418,1.260657850808258,2623953298.66046,1.266819654970732,2394315942.500453
1.026051719700996,17064342353.52801,1.055490243926329,13545018934.02288,1.077703137288907,10989564225.11275,1.095329658937622,9101974304.417646,1.110260284632301,7694545769.260456,1.123416859309359,6612183235.515821,1.135333205409049,5758714386.243325,1.148184312440655,5067568686.184029,1.161244120382029,4490278468.815865,1.172639010532578,4003810105.384083,1.182621633433857,3590267647.89695,1.191396893096828,3235947915.628227,1.199133640339829,2930211848.202034,1.20597266102898,2664695914.279269,1.212032389797322,2432751383.155441
0.97956826929333,17060558120.211,1.007922457489935,13568249303.65063,1.029489319742134,11026909422.79805,1.046811976039421,9147229542.367702,1.06151568163976,7743324064.399926,1.07449527080373,6662205366.159438,1.086270621833828,5808751267.699673,1.098797244809201,5116680976.340891,1.111405278164175,4537726862.376459,1.12243692544069,4049307625.979275,1.132129078125163,3633675303.508198,1.140673729651095,3277221547.708856,1.14822914860837,2969368072.886817,1.154927443307166,2701789785.39253,1.160879928112815,2467861511.187367
0.936044007046281,17031847396.63216,0.9634171652945409,13571840815.59047,0.9844009397471294,11048526311.23579,1.001454059464693,9179739643.298897,1.015955470235028,7781538108.400187,1.028775874878216,6703312298.366932,1.040423003133251,5851156177.517193,1.052645951032896,5159105881.198359,1.064826264326393,4579205820.929866,1.075510386299618,4089450755.049032,1.084921437577343,3672260102.58255,1.093240050648312,3314134911.040659,1.100615112248099,3004568918.24478,1.107170978747481,2735284371.517732,1.113012555517043,2499686840.458611
0.8952031196150474,16979374276.5399,0.9216830534448395,13556608747.9056,0.9421377232655863,11055011087.18544,0.9589506211906077,9199948596.415648,0.973271370692247,7809532316.197666,0.9859487563823878,6735779104.397123,0.9974797383517316,5886153514.015366,1.009418816357659,5195031398.331594,1.02119447441983,4614874958.435197,1.031546631247191,4124374739.15704,1.040686354586921,3706136373.254778,1.048784273091469,3346784414.239501,1.055980956314117,3035895484.81329,1.062393839616713,2765247731.644099,1.068122065267904,2528284345.95835
0.8568046276975146,16905101836.6631,0.8824657185861029,13523922595.09754,0.9024371867874431,11047356628.29904,0.9190344276169155,9208592841.203955,0.9331931286728995,7827873181.385575,0.9457418209366887,6760053700.155269,0.9571677264926475,5914105022.589823,0.9688415049791327,5224757029.665605,0.9802344085826714,4644986159.294539,0.9902697690098186,4154292215.431561,0.9991480810139045,3735484116.461164,1.007031153645616,3375322759.127322,1.014052179791834,3063477546.79388,1.020322416455161,2791790326.908099,1.025935826541824,2553748182.8663
0.8206369855913151,16812148201.96165,0.8455420300016283,13475965036.39447,0.8650689690851369,11027146971.0361,0.8814706825545292,9206851631.357981,0.8954829805536947,7837468359.448604,0.9079153559634282,6776853035.133428,0.9192460370064512,5935588783.257366,0.9306716946876722,5248759356.707627,0.941702458688026,4669938414.139096,0.9514356183609736,4179539468.545298,0.9600623668008649,3760588342.12692,0.9677367234853054,3399992642.325583,0.9745853323610635,3087522626.622674,0.9807139330285013,2815090264.618287,0.9862118341561471,2576231735.040842
0.786513643878443,16704749303.75593,0.8107154714378171,13415717115.51194,0.8298301256617006,10996553965.4087,0.8460523487806857,9196349809.297453,0.859931031705601,7839572265.12248,0.8722574799718081,6787169872.554097,0.8835014357835923,5951406333.732103,0.8946946613281472,5267698889.558787,0.9053825356397514,4690284066.83317,0.9148273790833231,4200582058.10562,0.9232121727980817,3781844107.505752,0.9306840400450177,3421131255.899144,0.9373638018170887,3108320015.504426,0.9433522662517054,2835396895.119153,0.9487345580827536,2595950840.110826
0.7542693856781303,16587426644.58406,0.7778122761017281,13346381252.90494,0.7965412069432842,10957921867.03031,0.8125962358616006,9178848759.503056,0.8263513814729222,7835548874.942141,0.8385803190813623,6792086092.318731,0.8497446200698753,5962432632.805099,0.860719559291245,5282297351.089554,0.8710823845957053,4706627102.375847,0.8802519836474072,4217929588.594482,0.8884040579651492,3799684406.187902,0.8956796075427561,3439108751.125009,0.9021942652520037,3126187857.203001,0.9080444253325698,2852984992.908788,0.9133114480319107,2613143866.914661
