selfgain (L=5.5e-07) X,selfgain (L=5.5e-07) Y,selfgain (L=6.5e-07) X,selfgain (L=6.5e-07) Y,selfgain (L=7.5e-07) X,selfgain (L=7.5e-07) Y,selfgain (L=8.5e-07) X,selfgain (L=8.5e-07) Y,selfgain (L=9.5e-07) X,selfgain (L=9.5e-07) Y,selfgain (L=1.05e-06) X,selfgain (L=1.05e-06) Y,selfgain (L=1.15e-06) X,selfgain (L=1.15e-06) Y,selfgain (L=1.25e-06) X,selfgain (L=1.25e-06) Y,selfgain (L=1.35e-06) X,selfgain (L=1.35e-06) Y,selfgain (L=1.45e-06) X,selfgain (L=1.45e-06) Y,selfgain (L=1.55e-06) X,selfgain (L=1.55e-06) Y,selfgain (L=1.65e-06) X,selfgain (L=1.65e-06) Y,selfgain (L=1.75e-06) X,selfgain (L=1.75e-06) Y,selfgain (L=1.85e-06) X,selfgain (L=1.85e-06) Y,selfgain (L=1.95e-06) X,selfgain (L=1.95e-06) Y
1.652263800903392,155.2927179777123,1.699966472400347,183.0627731071451,1.732628943529797,207.078291130539,1.755289055213519,227.6632340739573,1.773607753068166,246.3218453310248,1.789078056008257,263.4391043771729,1.80255769419132,279.2923524419252,1.81914325212877,292.1467565552244,1.837312294294377,302.0029623057519,1.852482915657901,310.9129532885086,1.865202813783045,319.0176325588581,1.87590531674555,326.4326824362868,1.884936558561062,333.2536066325681,1.892575313128834,339.5596913826951,1.89904775089113,345.4171267803157
1.556047614250502,149.2139778483654,1.600600555340695,175.8689502145227,1.631557666614409,198.9725354484311,1.653423695340888,218.7982490275328,1.671266094728645,236.6868628950242,1.686463517972883,253.028337086661,1.699807742343253,268.1050722997242,1.715946643013627,280.1518039198235,1.733479629196263,289.2025185037398,1.748222546905131,297.3532960354713,1.760670724543725,304.7433642069241,1.771218369959999,311.4863357721003,1.78018229500479,317.6754271800985,1.787819214365368,323.3875438912264,1.794338641812745,328.686487482468
1.46867732338707,143.0944351942716,1.510443162059964,168.6233039226465,1.53985236726281,190.8161262120725,1.56098120062949,209.8988586540345,1.578358535166479,227.0431477691766,1.593267043858209,242.6404374910297,1.606443141662871,256.9761033531332,1.622127819033335,268.2337965921529,1.639032110442544,276.4790831548795,1.653337293455896,283.8713280788297,1.665492606681262,290.5482760204547,1.675857400297815,296.6215755463991,1.684722048389858,302.1821984088433,1.692323148313486,307.3046681924253,1.698854853581063,312.0503677510271
1.388964673887733,136.9626584491209,1.428267927378571,161.3565468980472,1.456280648026267,182.6380872385519,1.476733784320284,200.9897556155564,1.493667740829709,217.411196122785,1.508284619445493,232.291810432763,1.521274474045506,245.9177762497666,1.536507328942024,256.40401741189,1.552796578039176,263.8459707075872,1.566661184738435,270.4823658016623,1.578509913608988,276.4496066349423,1.588671142300072,281.8574411919947,1.597411489473591,286.7946058555135,1.604949281253838,291.3332162414733,1.611464574767384,295.5321888304937
1.315923092665253,130.8471371485605,1.353051171562572,154.099867505841,1.379809607415104,174.4684563090005,1.399649798758253,192.0969044451687,1.41616864446861,207.812830785968,1.430500526690525,222.0001556108084,1.443296744591877,234.9436617797995,1.458087408581217,244.6753226284221,1.473779860920472,251.318854996392,1.487206667979316,257.2049425250634,1.498741116137307,262.4687167427102,1.508684125908214,267.21802616443,1.517281030246546,271.539330539439,1.524733615642256,275.5022722549804,1.531209052915864,279.1632250074278
1.248728329050106,124.7758158777946,1.283933645974213,146.884456387269,1.309568904826379,166.3379226125135,1.328857722601975,183.247380670217,1.344993386028384,198.2712273060779,1.359053210329379,211.7846615133701,1.371656121453072,224.0689160026322,1.386019313352814,233.0625501882164,1.401136415407193,238.9161492388378,1.414132483200673,244.0611435246402,1.425349751643482,248.6313651326498,1.435064848356903,252.7326842097474,1.443504078642831,256.4491780659129,1.450854298294295,259.8479005978789,1.457270935770756,262.9825693147028
1.186687521322658,118.775619061198,1.220190223190706,139.7409875485985,1.244821412047801,158.2773778373496,1.263617535477592,174.469094751354,1.27940343022023,188.8108094286177,1.293208113003363,201.6660602792381,1.305623445998622,213.3104812935454,1.319577302283971,221.5827622405935,1.334142587113463,226.6591751891241,1.346718156968067,231.0766790015971,1.357619104129584,234.9676662321067,1.367100599688899,238.4358563818911,1.375371975061642,241.562764395125,1.382606640173876,244.4126838773628,1.388949352848364,247.0365215286461
1.129214748834444,112.8719937427575,1.161205734063441,132.6990828744623,1.184939733888558,150.3174058302033,1.203297803770117,165.7904169582477,1.218767233495234,179.4570222742862,1.232335902128789,191.6665454112373,1.244572984713838,202.6871401292627,1.258137763671943,210.2553155779064,1.272175971227728,214.5721139999993,1.284343568613552,218.2806875600671,1.294931945212414,221.5117231736934,1.304177348485862,224.3665159091732,1.312273995812291,226.9237600219285,1.319383214317502,229.2447590265646,1.325640088555436,231.3774133969174
1.075811610354729,107.0884952603113,1.106455601537967,125.7867900983976,1.129387312122347,142.4877399894677,1.147357222146567,157.2397251519126,1.162542240566715,170.2359975534044,1.175894905869995,181.8095598557428,1.187965276801566,192.2194232379139,1.201162356368414,199.1017598210671,1.214698744506633,202.6817415530935,1.226472455593242,205.7052778100216,1.23675419220455,208.3009509391755,1.245763531588049,210.567254484108,1.25368125449308,212.5797271229284,1.260657850808258,214.3963986252091,1.266819654970732,216.0619324053999
1.026051719700996,101.4464363126114,1.055490243926329,119.0301025695869,1.077703137288907,134.8167193458966,1.095329658937622,148.8449018581127,1.110260284632301,161.1741306957787,1.123416859309359,172.1194676676959,1.135333205409049,181.9293790689945,1.148184312440655,188.1455699514538,1.161244120382029,191.0169620717154,1.172639010532578,193.3848318362301,1.182621633433857,195.3751259096128,1.191396893096828,197.0830613716574,1.199133640339829,198.5806183139238,1.20597266102898,199.9222251581533,1.212032389797322,201.1490522332097
